instance,best_cost,optimum,iter,iter_last_increase,temperature,alpha
./data/wuf75-325/wuf75-325-Q/wuf75-06.mwcnf,7470,7470,759,759,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-060.mwcnf,4948,4948,1723,1723,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-061.mwcnf,8688,8688,115519,115519,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-062.mwcnf,1414,1414,109,109,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-063.mwcnf,6343,7075,575459,1619,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-064.mwcnf,9430,9430,115441,115441,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-065.mwcnf,4736,5640,575456,242146,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-066.mwcnf,8488,8488,233708,233708,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-067.mwcnf,2533,2533,1504,1504,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-068.mwcnf,11232,12554,575507,346037,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-069.mwcnf,4389,8347,575415,1025,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-07.mwcnf,5891,5891,262,262,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-070.mwcnf,5129,5129,116782,116782,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-071.mwcnf,6762,11153,575437,1097,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-072.mwcnf,8418,10388,575452,231712,10000,0.999
